"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"POU3F1",0,0,0,0,0,0
"CD79B",0,0,0,0,0,0
"C9ORF116",2,2,2,2,2,2
"NTN4",2,2,2,2,2,2
"ACTR2",2,2,2,2,2,2
"SETMAR",2,2,2,2,2,2
"ARHGAP12",2,2,2,2,2,2
"IVL",0,0,0,0,0,0
"ZBTB12",2,2,2,2,2,2
"CTPS2",2,2,2,2,2,2
"OLFM2",1,1,1,1,1,1
"ZNF570",2,2,2,2,2,2
"PRELP",0,0,0,0,0,0
"PABPC1L2A",0,0,0,0,0,0
"SPATA24",2,2,2,2,2,2
"FKBP6",1,1,1,1,1,1
"CCNK",2,2,2,2,2,2
"TBC1D32",2,2,2,2,2,2
"OVGP1",2,2,2,2,2,2
"UBE2E2",2,2,2,2,2,2
"SLAMF9",1,1,1,1,1,1
"PFDN1",2,2,2,2,2,2
"CACNG6",1,1,1,1,1,1
"PLA2G2F",1,1,1,1,1,1
"HMGN1",2,2,2,2,2,2
"EPS8",2,2,2,2,2,2
"MMAB",2,2,2,2,2,2
"PRDM9",1,1,1,1,1,1
"PTK2B",2,2,2,2,2,2
"ADAP2",2,2,2,2,2,2
"ZNF142",2,2,2,2,2,2
"LRRCC1",2,2,2,2,2,2
"GSTM4",2,2,2,2,2,2
"ELMOD3",2,2,2,2,2,2
"H2BFWT",1,1,1,1,1,1
"CYP4F8",1,1,1,1,1,1
"PYM1",2,2,2,2,2,2
"USP19",2,2,2,2,2,2
"EBLN2",2,2,2,2,2,2
"FAM83G",2,2,2,2,2,2
"PRKCI",2,2,2,2,2,2
"IFI27L1",2,2,2,2,2,2
"RELN",0,0,0,0,0,0
"JPH1",1,1,1,1,1,1
"EPO",1,1,1,1,1,1
"DCAF6",2,2,2,2,2,2
"PQLC1",2,2,2,2,2,2
"SP3",2,2,2,2,2,2
"GALNS",2,2,2,2,2,2
"DPP9",2,2,2,2,2,2
"CYP2U1",2,2,2,2,2,2
"FO681492.1",0,0,0,0,0,0
"TNNI2",1,1,1,1,1,1
"SEM1",2,2,2,2,2,2
"EPHA4",0,0,0,0,0,0
"FRMD3",2,2,2,2,2,2
"AL360181.3",0,0,0,0,0,0
"HEXIM1",2,2,2,2,2,2
"SDR39U1",2,2,2,2,2,2
"MED17",2,2,2,2,2,2
"SMAD6",2,2,2,2,2,2
"FXYD7",0,0,0,0,0,0
"CDC26",2,2,2,2,2,2
"CCDC155",1,1,1,1,1,1
"ABCC4",2,2,2,2,2,2
"CNTFR",0,0,0,0,0,0
"SPSB3",2,2,2,2,2,2
"EPN3",0,0,0,0,0,0
"PPME1",2,2,2,2,2,2
"SEC24C",2,2,2,2,2,2
"AC011498.4",0,0,0,0,0,0
"DNAJB6",2,2,2,2,2,2
"PCDH17",2,2,2,2,2,2
"PDS5A",2,2,2,2,2,2
"RBM25",2,2,2,2,2,2
"TTC9C",2,2,2,2,2,2
"TRANK1",2,2,2,2,2,2
"SNAI3",2,2,2,2,2,2
"PC",2,2,2,2,2,2
"HIST3H3",1,1,1,1,1,1
"PYGO1",2,2,2,2,2,2
"METAP1D",2,2,2,2,2,2
"PCP4",0,0,0,0,0,0
"POLR3G",2,2,2,2,2,2
"VANGL1",2,2,2,2,2,2
"TAL2",1,1,1,1,1,1
"C20ORF202",2,2,2,2,2,2
"AC005726.2",2,2,2,2,2,2
"RAB7B",2,2,2,2,2,2
"GRP",0,0,0,0,0,0
"SLC22A18",2,2,2,2,2,2
"RPS11",2,2,2,2,2,2
"C1QL4",1,1,1,1,1,1
"PLCH1",2,2,2,2,2,2
"FAM89A",2,2,2,2,2,2
"ARFGEF2",2,2,2,2,2,2
"EAF1",2,2,2,2,2,2
"FCER1G",2,2,2,2,2,2
"LAMTOR3",2,2,2,2,2,2
"LRRC49",2,2,2,2,2,2
"ZNF829",2,2,2,2,2,2
"ZNF57",2,2,2,2,2,2
"TRIM55",0,0,0,0,0,0
"NRBP1",2,2,2,2,2,2
"MBTPS2",2,2,2,2,2,2
"CYP4F11",0,0,0,0,0,0
"POLR3F",2,2,2,2,2,2
"CUZD1",2,2,2,2,2,2
"UNC13A",1,1,1,1,1,1
"LRR1",2,2,2,2,2,2
"FLVCR2",2,2,2,2,2,2
"MRPS35",2,2,2,2,2,2
"HS1BP3",2,2,2,2,2,2
"NAA11",1,1,1,1,1,1
"AC010422.3",0,0,0,0,0,0
"AGA",2,2,2,2,2,2
"DPP4",0,0,0,0,0,0
"KHDRBS1",2,2,2,2,2,2
"CPPED1",2,2,2,2,2,2
"DYNLRB2",0,0,0,0,0,0
"EIF2D",2,2,2,2,2,2
"TTC7A",2,2,2,2,2,2
"FSIP2",0,0,0,0,0,0
"SNAI1",2,2,2,2,2,2
"AP5Z1",2,2,2,2,2,2
"ELP1",2,2,2,2,2,2
"DCUN1D5",2,2,2,2,2,2
"C2ORF74",2,2,2,2,2,2
"AMER2",0,0,0,0,0,0
"TCTN2",2,2,2,2,2,2
"RPS6KA6",0,0,0,0,0,0
"CD99L2",2,2,2,2,2,2
"IGFBP5",2,2,2,2,2,2
"AMPD2",2,2,2,2,2,2
"ZNF491",2,2,2,2,2,2
"METTL9",2,2,2,2,2,2
"UGT2B15",0,0,0,0,0,0
"GDF10",0,0,0,0,0,0
"ARAF",2,2,2,2,2,2
"COX16",2,2,2,2,2,2
"ARL14EP",2,2,2,2,2,2
"GPT2",2,2,2,2,2,2
"LYPD4",1,1,1,1,1,1
"GARNL3",2,2,2,2,2,2
"ADRM1",2,2,2,2,2,2
"PMS2",2,2,2,2,2,2
"CEP112",2,2,2,2,2,2
"TARM1",1,1,1,1,1,1
"BLNK",2,2,2,2,2,2
"TIAF1",2,2,2,2,2,2
"KCNK3",0,0,0,0,0,0
"UBA7",2,2,2,2,2,2
"PON2",2,2,2,2,2,2
"YY1AP1",2,2,2,2,2,2
"CENPM",2,2,2,2,2,2
"SLC45A1",2,2,2,2,2,2
"IREB2",2,2,2,2,2,2
"IPO13",2,2,2,2,2,2
"CXCL17",0,0,0,0,0,0
"ODF2L",2,2,2,2,2,2
"FAHD2A",2,2,2,2,2,2
"SYCE2",2,2,2,2,2,2
"NDUFA10",2,2,2,2,2,2
"UBXN2A",2,2,2,2,2,2
"PCDH10",0,0,0,0,0,0
"SPATA46",2,2,2,2,2,2
"EGLN3",2,2,2,2,2,2
"SPRR2D",0,0,0,0,0,0
"ST13",2,2,2,2,2,2
"ASS1",2,2,2,2,2,2
"HNRNPA1L2",2,2,2,2,2,2
"RAC3",1,1,1,1,1,1
"SLC6A3",1,1,1,1,1,1
"ZNF844",2,2,2,2,2,2
"POTEH",1,1,1,1,1,1
"GPR107",2,2,2,2,2,2
"PLA2G12A",2,2,2,2,2,2
"ARPC5",2,2,2,2,2,2
"PTPN14",2,2,2,2,2,2
"CFAP65",1,1,1,1,1,1
"RNF6",2,2,2,2,2,2
"CCKAR",0,0,0,0,0,0
"GNS",2,2,2,2,2,2
"GGT6",0,0,0,0,0,0
"ULK1",2,2,2,2,2,2
"UBA52",2,2,2,2,2,2
"PODN",0,0,0,0,0,0
"ARHGEF7",2,2,2,2,2,2
"DYNLL1",2,2,2,2,2,2
"SH2B1",2,2,2,2,2,2
"GNG2",2,2,2,2,2,2
"C1ORF226",2,2,2,2,2,2
"PEX26",2,2,2,2,2,2
"ATXN7L2",2,2,2,2,2,2
"C17ORF107",2,2,2,2,2,2
"NOP16",2,2,2,2,2,2
"FABP6",1,1,1,1,1,1
"ABCC5",2,2,2,2,2,2
"CHUK",2,2,2,2,2,2
"ZNF467",2,2,2,2,2,2
"PEX1",2,2,2,2,2,2
"VPREB1",0,0,0,0,0,0
"MIXL1",0,0,0,0,0,0
"AC011511.1",2,2,2,2,2,2
"LAMTOR1",2,2,2,2,2,2
"VPS33A",2,2,2,2,2,2
"GRAMD2A",1,1,1,1,1,1
"HHLA2",0,0,0,0,0,0
"SAP25",1,1,1,1,1,1
"AGTPBP1",2,2,2,2,2,2
"CDH7",1,1,1,1,1,1
"KLHL30",0,0,0,0,0,0
"LINC01125",2,2,2,2,2,2
"B4GALNT3",2,2,2,2,2,2
"TWF2",2,2,2,2,2,2
"PGA5",0,0,0,0,0,0
"BMP5",0,0,0,0,0,0
"THAP3",2,2,2,2,2,2
"FPGS",2,2,2,2,2,2
"ITFG1",2,2,2,2,2,2
"MOCS3",2,2,2,2,2,2
"CNOT7",2,2,2,2,2,2
"MCRIP1",2,2,2,2,2,2
"PCDHA3",0,0,0,0,0,0
"ARF5",2,2,2,2,2,2
"SLC47A2",0,0,0,0,0,0
"PDIK1L",2,2,2,2,2,2
"MRPL50",2,2,2,2,2,2
"SPOUT1",2,2,2,2,2,2
"YWHAB",2,2,2,2,2,2
"RXFP3",1,1,1,1,1,1
"NPM2",1,1,1,1,1,1
"MAP2K7",2,2,2,2,2,2
"ADO",2,2,2,2,2,2
"IQSEC2",2,2,2,2,2,2
"NME9",2,2,2,2,2,2
"ZFPL1",2,2,2,2,2,2
"DCAF8L2",1,1,1,1,1,1
"TMEM97",2,2,2,2,2,2
"ZNF484",2,2,2,2,2,2
"CALM2",2,2,2,2,2,2
"WNK3",2,2,2,2,2,2
"ABCC9",0,0,0,0,0,0
"CLK3",2,2,2,2,2,2
"ATRNL1",0,0,0,0,0,0
"CDK20",2,2,2,2,2,2
"IL1RAPL1",0,0,0,0,0,0
"SLC35F4",1,1,1,1,1,1
"YIPF1",2,2,2,2,2,2
"TPT1",2,2,2,2,2,2
"ETV5",2,2,2,2,2,2
"WASHC3",2,2,2,2,2,2
"CPA3",0,0,0,0,0,0
"BRDT",1,1,1,1,1,1
"TBKBP1",2,2,2,2,2,2
"DNAJC17",2,2,2,2,2,2
"GRWD1",2,2,2,2,2,2
"MAP7D3",2,2,2,2,2,2
"PAQR3",2,2,2,2,2,2
"THUMPD3",2,2,2,2,2,2
"HTATIP2",2,2,2,2,2,2
"KCNRG",2,2,2,2,2,2
"MANBA",2,2,2,2,2,2
"PRELID3A",2,2,2,2,2,2
"TMEM266",2,2,2,2,2,2
"C1QTNF8",1,1,1,1,1,1
"CHURC1",2,2,2,2,2,2
"CDCA3",2,2,2,2,2,2
"DEAF1",2,2,2,2,2,2
"SNX18",2,2,2,2,2,2
"STRN",2,2,2,2,2,2
"KLK2",1,1,1,1,1,1
"GEMIN5",2,2,2,2,2,2
"MED14OS",2,2,2,2,2,2
"AC069503.2",2,2,2,2,2,2
"LHX3",1,1,1,1,1,1
"MTCP1",2,2,2,2,2,2
"KIAA1257",1,1,1,1,1,1
"RNF149",2,2,2,2,2,2
"PAGE2",1,1,1,1,1,1
"RUVBL2",2,2,2,2,2,2
"FAM218A",0,0,0,0,0,0
"APOLD1",2,2,2,2,2,2
"C12ORF50",1,1,1,1,1,1
"IFNL1",1,1,1,1,1,1
"KRBA2",2,2,2,2,2,2
"TMEM104",2,2,2,2,2,2
"APLNR",2,2,2,2,2,2
"LAPTM4B",2,2,2,2,2,2
"GANAB",2,2,2,2,2,2
"KHNYN",2,2,2,2,2,2
"RHOG",2,2,2,2,2,2
"FOXD1",1,1,1,1,1,1
"DAP3",2,2,2,2,2,2
"S100A3",2,2,2,2,2,2
"ZNF583",2,2,2,2,2,2
"RETREG1",2,2,2,2,2,2
"STRC",1,1,1,1,1,1
"HHEX",2,2,2,2,2,2
"TSPAN13",2,2,2,2,2,2
"SDHA",2,2,2,2,2,2
"ENOX1",2,2,2,2,2,2
"BCKDK",2,2,2,2,2,2
"TMPRSS11F",0,0,0,0,0,0
"KIF12",1,1,1,1,1,1
"C11ORF24",2,2,2,2,2,2
"ONECUT2",1,1,1,1,1,1
"NEK9",2,2,2,2,2,2
"GPR62",0,0,0,0,0,0
"KLHL10",0,0,0,0,0,0
"ANKS1A",2,2,2,2,2,2
"PTPRE",2,2,2,2,2,2
"PILRA",2,2,2,2,2,2
"IMMP2L",2,2,2,2,2,2
"TMEM63C",0,0,0,0,0,0
"PNMA2",1,1,1,1,1,1
"PLBD1",2,2,2,2,2,2
"RXRB",2,2,2,2,2,2
"AGFG2",2,2,2,2,2,2
"PDZD7",0,0,0,0,0,0
"RPS6KA2",2,2,2,2,2,2
"NEK6",2,2,2,2,2,2
"RTTN",2,2,2,2,2,2
"TRIM16L",2,2,2,2,2,2
"AC006269.1",1,1,1,1,1,1
"MANSC4",1,1,1,1,1,1
"CD55",2,2,2,2,2,2
"TXNDC17",2,2,2,2,2,2
"C6ORF89",2,2,2,2,2,2
"PLEKHN1",2,2,2,2,2,2
"ANKRD52",2,2,2,2,2,2
"GOT1",2,2,2,2,2,2
"TRIM6",2,2,2,2,2,2
"DESI1",2,2,2,2,2,2
"TMEM167B",2,2,2,2,2,2
"KCTD4",0,0,0,0,0,0
"PI4K2A",2,2,2,2,2,2
"ACSM6",0,0,0,0,0,0
"DGKK",0,0,0,0,0,0
"OLFML2A",2,2,2,2,2,2
"GPR55",0,0,0,0,0,0
"SETD7",2,2,2,2,2,2
"NDUFA3",2,2,2,2,2,2
"CNOT2",2,2,2,2,2,2
"WFDC10A",1,1,1,1,1,1
"MLKL",2,2,2,2,2,2
"TBC1D8B",2,2,2,2,2,2
"AASDHPPT",2,2,2,2,2,2
"GSTK1",2,2,2,2,2,2
"YPEL1",2,2,2,2,2,2
"CCDC148",2,2,2,2,2,2
"HCN3",2,2,2,2,2,2
"PANK4",2,2,2,2,2,2
"MAJIN",1,1,1,1,1,1
"SPDYE2B",1,1,1,1,1,1
"ZSCAN5A",2,2,2,2,2,2
"DHX36",2,2,2,2,2,2
"ARMCX2",2,2,2,2,2,2
"NRL",2,2,2,2,2,2
"PRRG1",2,2,2,2,2,2
"VRK2",2,2,2,2,2,2
"AMMECR1",2,2,2,2,2,2
"NDUFB6",2,2,2,2,2,2
"CRIP2",2,2,2,2,2,2
"PTK6",2,2,2,2,2,2
"NR1H4",0,0,0,0,0,0
"FAM213A",2,2,2,2,2,2
"GON4L",2,2,2,2,2,2
"ZSCAN29",2,2,2,2,2,2
"EHD2",2,2,2,2,2,2
"RCAN1",2,2,2,2,2,2
"TMEM200A",1,1,1,1,1,1
"ZNF766",2,2,2,2,2,2
"PPARD",2,2,2,2,2,2
"SOD2",2,2,2,2,2,2
"DMXL1",2,2,2,2,2,2
"ZNF274",2,2,2,2,2,2
"EIF4A3",2,2,2,2,2,2
"FCRL5",0,0,0,0,0,0
"TAF9B",2,2,2,2,2,2
"TAF5L",2,2,2,2,2,2
"PMM2",2,2,2,2,2,2
"C1QTNF9",0,0,0,0,0,0
"EFHD1",2,2,2,2,2,2
"TMEM167A",2,2,2,2,2,2
"SEMA3F",2,2,2,2,2,2
"ERGIC1",2,2,2,2,2,2
"NDUFA8",2,2,2,2,2,2
"TNFRSF12A",2,2,2,2,2,2
"C1ORF159",2,2,2,2,2,2
"TMEM151B",0,0,0,0,0,0
"RFPL4B",1,1,1,1,1,1
"HEBP2",2,2,2,2,2,2
"BCAP31",2,2,2,2,2,2
"IFIT2",2,2,2,2,2,2
"ZNF451",2,2,2,2,2,2
"CTBP2",2,2,2,2,2,2
"CLIC6",0,0,0,0,0,0
"ELFN1",2,2,2,2,2,2
"MRPS11",2,2,2,2,2,2
"RER1",2,2,2,2,2,2
"AL121758.1",1,1,1,1,1,1
"ULBP2",1,1,1,1,1,1
"BTNL2",0,0,0,0,0,0
"DNAJB13",1,1,1,1,1,1
"EEF1D",2,2,2,2,2,2
"FOXL2NB",1,1,1,1,1,1
"GJA1",2,2,2,2,2,2
"CSTF2",2,2,2,2,2,2
"FARP2",2,2,2,2,2,2
"NME2",2,2,2,2,2,2
"ELAVL1",2,2,2,2,2,2
"PHACTR3",1,1,1,1,1,1
"LYPD1",1,1,1,1,1,1
"SLC7A14",0,0,0,0,0,0
"RPL29",2,2,2,2,2,2
"RIN2",2,2,2,2,2,2
"PDZK1",0,0,0,0,0,0
"PPP2R5A",2,2,2,2,2,2
"YARS2",2,2,2,2,2,2
"EP400",2,2,2,2,2,2
"NAA50",2,2,2,2,2,2
"C21ORF59",2,2,2,2,2,2
"TERB2",1,1,1,1,1,1
"H2AFJ",2,2,2,2,2,2
"GPR12",0,0,0,0,0,0
"TTBK2",2,2,2,2,2,2
"CCDC114",1,1,1,1,1,1
"TYK2",2,2,2,2,2,2
"C9ORF3",2,2,2,2,2,2
"MORF4L2",2,2,2,2,2,2
"MESD",2,2,2,2,2,2
"ECH1",2,2,2,2,2,2
"FASTKD1",2,2,2,2,2,2
"TWIST2",0,0,0,0,0,0
"CDC42EP2",2,2,2,2,2,2
"CHMP3",2,2,2,2,2,2
"WSB2",2,2,2,2,2,2
"FOXJ2",2,2,2,2,2,2
"DDX54",2,2,2,2,2,2
"PCGF2",2,2,2,2,2,2
"HOXD9",2,2,2,2,2,2
"CNOT6",2,2,2,2,2,2
"LIMS1",2,2,2,2,2,2
"RP1",1,1,1,1,1,1
"PTGDS",0,0,0,0,0,0
"AP1AR",2,2,2,2,2,2
"C14ORF79",2,2,2,2,2,2
"ZDHHC11",2,2,2,2,2,2
"HAL",1,1,1,1,1,1
"THOC6",2,2,2,2,2,2
"MARF1",2,2,2,2,2,2
"RASL11B",0,0,0,0,0,0
"PTGIS",0,0,0,0,0,0
"XCL2",0,0,0,0,0,0
"ZNF721",2,2,2,2,2,2
"OLFML1",2,2,2,2,2,2
"C19ORF81",1,1,1,1,1,1
"PPBP",1,1,1,1,1,1
"SLC22A1",2,2,2,2,2,2
"HPX",2,2,2,2,2,2
"DMKN",0,0,0,0,0,0
"UGT1A10",0,0,0,0,0,0
"CSMD1",1,1,1,1,1,1
"AC011448.1",2,2,2,2,2,2
"LEPROTL1",2,2,2,2,2,2
"FAM204A",2,2,2,2,2,2
"PMAIP1",2,2,2,2,2,2
"MADCAM1",0,0,0,0,0,0
"HOMER2",0,0,0,0,0,0
"BCL2L1",2,2,2,2,2,2
"PLD2",2,2,2,2,2,2
"GLMN",2,2,2,2,2,2
"PYCR1",2,2,2,2,2,2
"MPDU1",2,2,2,2,2,2
"HRH1",2,2,2,2,2,2
"ORC3",2,2,2,2,2,2
"MEX3D",2,2,2,2,2,2
"RTEL1",2,2,2,2,2,2
"BTG1",2,2,2,2,2,2
"SERGEF",2,2,2,2,2,2
"NIPA1",2,2,2,2,2,2
"TFE3",2,2,2,2,2,2
"C1GALT1C1",2,2,2,2,2,2
"INPP1",2,2,2,2,2,2
"WDR77",2,2,2,2,2,2
"RCSD1",2,2,2,2,2,2
"C7ORF33",1,1,1,1,1,1
"USP39",2,2,2,2,2,2
"NFKBIL1",2,2,2,2,2,2
"SLX4",2,2,2,2,2,2
"SIT1",0,0,0,0,0,0
"APOPT1",2,2,2,2,2,2
"ITPR3",2,2,2,2,2,2
"DERL1",2,2,2,2,2,2
"WAPL",2,2,2,2,2,2
"HIST1H1T",1,1,1,1,1,1
"C10ORF88",2,2,2,2,2,2
"PNPLA2",2,2,2,2,2,2
"KLF6",2,2,2,2,2,2
"MORC3",2,2,2,2,2,2
"CCDC178",0,0,0,0,0,0
"VPS37C",2,2,2,2,2,2
"ZMYND10",2,2,2,2,2,2
"USP53",2,2,2,2,2,2
"UQCRB",2,2,2,2,2,2
"NXPE4",0,0,0,0,0,0
"PASD1",1,1,1,1,1,1
"FKBP1B",2,2,2,2,2,2
"HIST1H2BH",1,1,1,1,1,1
"CERS4",0,0,0,0,0,0
"SRSF11",2,2,2,2,2,2
"SLC30A3",1,1,1,1,1,1
"MBNL1",2,2,2,2,2,2
"EXD1",1,1,1,1,1,1
"TMX2-CTNND1",0,0,0,0,0,0
"ASMTL",2,2,2,2,2,2
"TACC2",2,2,2,2,2,2
"CDA",0,0,0,0,0,0
"GFPT1",2,2,2,2,2,2
"PROSER3",2,2,2,2,2,2
"SNTG2",0,0,0,0,0,0
"ARL2",2,2,2,2,2,2
"PFKFB2",2,2,2,2,2,2
"MAP1LC3C",0,0,0,0,0,0
"SLC9A8",2,2,2,2,2,2
"IL34",2,2,2,2,2,2
"RNF144A",2,2,2,2,2,2
"EVC2",2,2,2,2,2,2
"SLFN13",2,2,2,2,2,2
"ITPKA",2,2,2,2,2,2
"GK",2,2,2,2,2,2
"LRRC4C",0,0,0,0,0,0
"SPRR2A",0,0,0,0,0,0
"COA1",2,2,2,2,2,2
"CHPT1",2,2,2,2,2,2
"FAM117B",2,2,2,2,2,2
"LRRC61",2,2,2,2,2,2
"KIF21B",2,2,2,2,2,2
"NEK4",2,2,2,2,2,2
"DPAGT1",2,2,2,2,2,2
"CETP",2,2,2,2,2,2
"FRG1",2,2,2,2,2,2
"FBN3",1,1,1,1,1,1
"SLC24A4",2,2,2,2,2,2
"PLXNC1",2,2,2,2,2,2
"GPR119",0,0,0,0,0,0
"FUT9",0,0,0,0,0,0
"SDC2",2,2,2,2,2,2
"BMT2",2,2,2,2,2,2
"CDH12",1,1,1,1,1,1
"ZNF555",2,2,2,2,2,2
"FAM114A1",2,2,2,2,2,2
"AIRE",1,1,1,1,1,1
"SYT7",1,1,1,1,1,1
"TMEM55B",2,2,2,2,2,2
"CREB3L2",2,2,2,2,2,2
"MAP9",2,2,2,2,2,2
"DTWD1",2,2,2,2,2,2
"WRAP53",2,2,2,2,2,2
"NDUFAF2",2,2,2,2,2,2
"SLF2",2,2,2,2,2,2
"MYH7B",2,2,2,2,2,2
"RTL1",1,1,1,1,1,1
"HIST1H2AH",1,1,1,1,1,1
"FNBP1L",2,2,2,2,2,2
"PRSS58",1,1,1,1,1,1
"SSBP3",2,2,2,2,2,2
"KCNH1",2,2,2,2,2,2
"WRNIP1",2,2,2,2,2,2
"RPAP2",2,2,2,2,2,2
"NDOR1",2,2,2,2,2,2
"CLDN4",2,2,2,2,2,2
"SLC25A1",2,2,2,2,2,2
"GCA",2,2,2,2,2,2
"SCAMP3",2,2,2,2,2,2
"IL24",1,1,1,1,1,1
"FAM122A",2,2,2,2,2,2
"TCHH",1,1,1,1,1,1
"ATP13A2",2,2,2,2,2,2
"SPATA25",2,2,2,2,2,2
"GCSAML",0,0,0,0,0,0
"EHBP1",2,2,2,2,2,2
"TBCCD1",2,2,2,2,2,2
"SF3A3",2,2,2,2,2,2
"ZUFSP",2,2,2,2,2,2
"LLGL2",2,2,2,2,2,2
"LAMP5",1,1,1,1,1,1
"KRT222",0,0,0,0,0,0
"MRPL15",2,2,2,2,2,2
"LSR",2,2,2,2,2,2
"DDHD1",2,2,2,2,2,2
"HEXB",2,2,2,2,2,2
"SLCO6A1",1,1,1,1,1,1
"GTF2B",2,2,2,2,2,2
"PAX3",1,1,1,1,1,1
"DIRAS3",0,0,0,0,0,0
"KCNA7",1,1,1,1,1,1
"KRIT1",2,2,2,2,2,2
"FLT3LG",2,2,2,2,2,2
"EFCAB12",2,2,2,2,2,2
"ZSWIM7",2,2,2,2,2,2
"MTPN",2,2,2,2,2,2
"LYPD8",1,1,1,1,1,1
"SAMD3",2,2,2,2,2,2
"C4A",2,2,2,2,2,2
"GMPPB",2,2,2,2,2,2
"AS3MT",0,0,0,0,0,0
"SCAF11",2,2,2,2,2,2
"SERF1B",2,2,2,2,2,2
"LMTK2",2,2,2,2,2,2
"KCTD10",2,2,2,2,2,2
"FAAP100",2,2,2,2,2,2
"CTSG",0,0,0,0,0,0
"PIGR",0,0,0,0,0,0
"PROCA1",2,2,2,2,2,2
"LGALS8",2,2,2,2,2,2
"ZNF74",2,2,2,2,2,2
"BCKDHB",2,2,2,2,2,2
"DAW1",1,1,1,1,1,1
"SLC3A1",0,0,0,0,0,0
"SLC6A13",0,0,0,0,0,0
"GPRIN3",2,2,2,2,2,2
"STX1A",2,2,2,2,2,2
"TMPRSS11A",0,0,0,0,0,0
"VAMP3",2,2,2,2,2,2
"PABPC3",2,2,2,2,2,2
"CCL11",0,0,0,0,0,0
"KCNT2",2,2,2,2,2,2
"PRSS41",1,1,1,1,1,1
"DDX24",2,2,2,2,2,2
"C4B",2,2,2,2,2,2
"C11ORF42",2,2,2,2,2,2
"FRMD4B",2,2,2,2,2,2
"TRPT1",2,2,2,2,2,2
"PHACTR4",2,2,2,2,2,2
"UNC79",2,2,2,2,2,2
"RARRES2",2,2,2,2,2,2
"WFDC10B",1,1,1,1,1,1
"FAM49A",2,2,2,2,2,2
"CARD17",0,0,0,0,0,0
"LMF1",2,2,2,2,2,2
"FGF14",0,0,0,0,0,0
"PCDHB4",2,2,2,2,2,2
"PPP1CC",2,2,2,2,2,2
"ABCB11",1,1,1,1,1,1
"RGS11",0,0,0,0,0,0
"SRRD",2,2,2,2,2,2
"FBLN7",2,2,2,2,2,2
"VAC14",2,2,2,2,2,2
"CCNO",2,2,2,2,2,2
"AC233723.1",2,2,2,2,2,2
"EOMES",1,1,1,1,1,1
"PCNX3",2,2,2,2,2,2
"L3MBTL4",2,2,2,2,2,2
"DAGLB",2,2,2,2,2,2
"PDIA4",2,2,2,2,2,2
"CD274",2,2,2,2,2,2
"FSD1L",2,2,2,2,2,2
"FBLN2",2,2,2,2,2,2
"LINC00672",2,2,2,2,2,2
"CARD9",2,2,2,2,2,2
"TEX45",1,1,1,1,1,1
"CLNS1A",2,2,2,2,2,2
"RB1",2,2,2,2,2,2
"HSPB2-C11ORF52",0,0,0,0,0,0
"MLXIPL",1,1,1,1,1,1
"FAM57B",1,1,1,1,1,1
"FBXO34",2,2,2,2,2,2
"AAGAB",2,2,2,2,2,2
"RALGAPB",2,2,2,2,2,2
"ZBTB11",2,2,2,2,2,2
"CTDSPL2",2,2,2,2,2,2
"ARL14EPL",1,1,1,1,1,1
"KLHL42",2,2,2,2,2,2
"HFM1",0,0,0,0,0,0
"SMARCA5",2,2,2,2,2,2
"COIL",2,2,2,2,2,2
"ADIPOR1",2,2,2,2,2,2
"RASIP1",2,2,2,2,2,2
"SIGLEC7",2,2,2,2,2,2
"HIST1H2AJ",1,1,1,1,1,1
"SULT2A1",0,0,0,0,0,0
"OFD1",2,2,2,2,2,2
"CAPN10",2,2,2,2,2,2
"STAT5B",2,2,2,2,2,2
"PRR3",2,2,2,2,2,2
"ADCY2",0,0,0,0,0,0
"THAP8",2,2,2,2,2,2
"PCDH19",0,0,0,0,0,0
"NISCH",2,2,2,2,2,2
"OTUD5",2,2,2,2,2,2
"USMG5",2,2,2,2,2,2
"KRAS",2,2,2,2,2,2
"KRT6C",0,0,0,0,0,0
"PDCD6IP",2,2,2,2,2,2
"DGKI",2,2,2,2,2,2
"BOLA1",2,2,2,2,2,2
"ZNF729",1,1,1,1,1,1
"MEF2A",2,2,2,2,2,2
"CDK4",2,2,2,2,2,2
"B9D1",2,2,2,2,2,2
"YBX3",2,2,2,2,2,2
"TMEM11",2,2,2,2,2,2
"ANKRD36B",2,2,2,2,2,2
"SCRIB",2,2,2,2,2,2
"STRIP1",2,2,2,2,2,2
"REXO2",2,2,2,2,2,2
"CD86",2,2,2,2,2,2
"PGBD1",2,2,2,2,2,2
"COPB1",2,2,2,2,2,2
"NLRP8",1,1,1,1,1,1
"SERPINB9",2,2,2,2,2,2
"ATP10D",2,2,2,2,2,2
"ALKBH5",2,2,2,2,2,2
"TUBB8",1,1,1,1,1,1
"RAB29",2,2,2,2,2,2
"FEM1B",2,2,2,2,2,2
"LRRK1",2,2,2,2,2,2
"DACT2",1,1,1,1,1,1
"RTL3",0,0,0,0,0,0
"RFPL2",1,1,1,1,1,1
"CEP76",2,2,2,2,2,2
"PGS1",2,2,2,2,2,2
"TMC3",0,0,0,0,0,0
"MIA-RAB4B",1,1,1,1,1,1
"ARIH2OS",2,2,2,2,2,2
"NGEF",2,2,2,2,2,2
"VWA5A",2,2,2,2,2,2
"PXK",2,2,2,2,2,2
"TSTD3",2,2,2,2,2,2
"TJP1",2,2,2,2,2,2
"KALRN",2,2,2,2,2,2
"PMF1-BGLAP",2,2,2,2,2,2
