"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ADIPOR1",2,2,2,2,2,2
"PPP1R32",2,2,2,2,2,2
"TBX6",2,2,2,2,2,2
"CDC42SE1",2,2,2,2,2,2
"EFS",2,2,2,2,2,2
"C5ORF46",1,1,1,1,1,1
"NUTM2B",2,2,2,2,2,2
"CORIN",2,2,2,2,2,2
"NUP62",2,2,2,2,2,2
"FDX2",2,2,2,2,2,2
"DYNC1I2",2,2,2,2,2,2
"PSMD4",2,2,2,2,2,2
"FCRL2",0,0,0,0,0,0
"PANO1",2,2,2,2,2,2
"KRT79",1,1,1,1,1,1
"ZNF205",2,2,2,2,2,2
"FOLR1",2,2,2,2,2,2
"PSMG2",2,2,2,2,2,2
"TNFSF13",2,2,2,2,2,2
"ADAMTSL5",2,2,2,2,2,2
"SMIM22",1,1,1,1,1,1
"BANF2",0,0,0,0,0,0
"ADGRG2",2,2,2,2,2,2
"FOXA3",1,1,1,1,1,1
"WNT9B",2,2,2,2,2,2
"SCNN1B",2,2,2,2,2,2
"BPTF",2,2,2,2,2,2
"NELFB",2,2,2,2,2,2
"GPN1",2,2,2,2,2,2
"MED23",2,2,2,2,2,2
"SYCE1L",2,2,2,2,2,2
"STARD6",2,2,2,2,2,2
"SEC23A",2,2,2,2,2,2
"PLXNA2",2,2,2,2,2,2
"REEP4",2,2,2,2,2,2
"DYRK1B",2,2,2,2,2,2
"TIGIT",0,0,0,0,0,0
"GATA4",0,0,0,0,0,0
"GNAO1",2,2,2,2,2,2
"SCGB1D2",0,0,0,0,0,0
"ATXN7",2,2,2,2,2,2
"CYP21A2",2,2,2,2,2,2
"TTC24",0,0,0,0,0,0
"ADTRP",1,1,1,1,1,1
"KLRK1",0,0,0,0,0,0
"THAP5",2,2,2,2,2,2
"IPO13",2,2,2,2,2,2
"AKIRIN2",2,2,2,2,2,2
"CHD6",2,2,2,2,2,2
"TAF12",2,2,2,2,2,2
"PDCD2L",2,2,2,2,2,2
"ZC2HC1C",2,2,2,2,2,2
"PRSS12",1,1,1,1,1,1
"PPP6C",2,2,2,2,2,2
"TMCO1",2,2,2,2,2,2
"TPP2",2,2,2,2,2,2
"PAPPA",2,2,2,2,2,2
"ACHE",2,2,2,2,2,2
"PLEKHA5",2,2,2,2,2,2
"CAPN2",2,2,2,2,2,2
"NEO1",2,2,2,2,2,2
"CCDC82",2,2,2,2,2,2
"SCGB3A1",1,1,1,1,1,1
"DHRS7",2,2,2,2,2,2
"AC112229.3",2,2,2,2,2,2
"ZMYM2",2,2,2,2,2,2
"FAM71F2",2,2,2,2,2,2
"HUS1B",2,2,2,2,2,2
"RAET1L",1,1,1,1,1,1
"TBRG4",2,2,2,2,2,2
"ABCD2",2,2,2,2,2,2
"ST8SIA3",0,0,0,0,0,0
"CPA6",1,1,1,1,1,1
"LOXL1",2,2,2,2,2,2
"DHX8",2,2,2,2,2,2
"PALM2-AKAP2",2,2,2,2,2,2
"SLC38A1",2,2,2,2,2,2
"C15ORF41",2,2,2,2,2,2
"RFC2",2,2,2,2,2,2
"CCDC50",2,2,2,2,2,2
"SRGN",2,2,2,2,2,2
"TAS2R19",2,2,2,2,2,2
"MAN1C1",2,2,2,2,2,2
"LPCAT1",2,2,2,2,2,2
"PGK1",2,2,2,2,2,2
"GPD2",2,2,2,2,2,2
"KIAA1257",2,2,2,2,2,2
"FAM81B",2,2,2,2,2,2
"DCDC2",2,2,2,2,2,2
"FAM196A",2,2,2,2,2,2
"S1PR4",2,2,2,2,2,2
"STIM2",2,2,2,2,2,2
"HRASLS2",2,2,2,2,2,2
"IFIT2",2,2,2,2,2,2
"TMEM209",2,2,2,2,2,2
"KMT5A",2,2,2,2,2,2
"PTPN1",2,2,2,2,2,2
"PPP3R1",2,2,2,2,2,2
"NOX5",1,1,1,1,1,1
"C10ORF142",1,1,1,1,1,1
"DHX57",2,2,2,2,2,2
"HRAS",2,2,2,2,2,2
"IRF2BPL",2,2,2,2,2,2
"TONSL",2,2,2,2,2,2
"SNIP1",2,2,2,2,2,2
"EXOSC6",2,2,2,2,2,2
"ENAM",0,0,0,0,0,0
"KRT13",1,1,1,1,1,1
"MSL2",2,2,2,2,2,2
"APEX1",2,2,2,2,2,2
"TCEAL1",2,2,2,2,2,2
"FBXO3",2,2,2,2,2,2
"CDK5R1",2,2,2,2,2,2
"ZCCHC17",2,2,2,2,2,2
"CRCT1",1,1,1,1,1,1
"FOXL1",2,2,2,2,2,2
"UBAP2L",2,2,2,2,2,2
"ENOSF1",2,2,2,2,2,2
"C1S",0,0,0,0,0,0
"THSD1",2,2,2,2,2,2
"MYH7B",2,2,2,2,2,2
"PDE4D",2,2,2,2,2,2
"FGD2",2,2,2,2,2,2
"CD38",0,0,0,0,0,0
"SLC29A4",2,2,2,2,2,2
"SASH3",2,2,2,2,2,2
"RET",1,1,1,1,1,1
"GRIP1",2,2,2,2,2,2
"LHX6",2,2,2,2,2,2
"PSMC6",2,2,2,2,2,2
"DUSP15",2,2,2,2,2,2
"OR14A16",0,0,0,0,0,0
"TPPP2",2,2,2,2,2,2
"STPG2",2,2,2,2,2,2
"RNFT1",2,2,2,2,2,2
"IL6",0,0,0,0,0,0
"PMS2",2,2,2,2,2,2
"PIEZO1",2,2,2,2,2,2
"TAF2",2,2,2,2,2,2
"AGPAT5",2,2,2,2,2,2
"RIPOR3",2,2,2,2,2,2
"ACRV1",2,2,2,2,2,2
"NKX2-1",2,2,2,2,2,2
"ACOX3",2,2,2,2,2,2
"FAM217A",2,2,2,2,2,2
"DROSHA",2,2,2,2,2,2
"DNAJC17",2,2,2,2,2,2
"AP3B2",2,2,2,2,2,2
"MAPK12",2,2,2,2,2,2
"NHP2",2,2,2,2,2,2
"GLRA1",1,1,1,1,1,1
"IVL",1,1,1,1,1,1
"UBE2D3",2,2,2,2,2,2
"C1QL4",2,2,2,2,2,2
"PUM2",2,2,2,2,2,2
"SPHK2",2,2,2,2,2,2
"SDR16C5",1,1,1,1,1,1
"DOK5",2,2,2,2,2,2
"NSRP1",2,2,2,2,2,2
"PROK1",1,1,1,1,1,1
"C16ORF62",2,2,2,2,2,2
"H2AFJ",2,2,2,2,2,2
"ROS1",1,1,1,1,1,1
"DDIT4",2,2,2,2,2,2
"ZNF678",2,2,2,2,2,2
"PIGC",2,2,2,2,2,2
"SPAG4",2,2,2,2,2,2
"HIVEP2",2,2,2,2,2,2
"CHD1L",2,2,2,2,2,2
"ATRIP",2,2,2,2,2,2
"CAMTA2",2,2,2,2,2,2
"PLD2",2,2,2,2,2,2
"TMEM219",2,2,2,2,2,2
"HCAR2",1,1,1,1,1,1
"MCL1",2,2,2,2,2,2
"SLC20A1",2,2,2,2,2,2
"DBR1",2,2,2,2,2,2
"GLP2R",0,0,0,0,0,0
"AVPI1",2,2,2,2,2,2
"LMBR1",2,2,2,2,2,2
"TTC16",2,2,2,2,2,2
"TXNDC9",2,2,2,2,2,2
"PGM2L1",2,2,2,2,2,2
"IRAK1",2,2,2,2,2,2
"NME1",2,2,2,2,2,2
"STRIP2",2,2,2,2,2,2
"GTPBP10",2,2,2,2,2,2
"C14ORF132",2,2,2,2,2,2
"MAFF",2,2,2,2,2,2
"SACS",2,2,2,2,2,2
"CREB3L1",2,2,2,2,2,2
"KIAA0141",2,2,2,2,2,2
"ZNF268",2,2,2,2,2,2
"L2HGDH",2,2,2,2,2,2
"ZBTB24",2,2,2,2,2,2
"RIMBP3C",2,2,2,2,2,2
"RDX",2,2,2,2,2,2
"OR13J1",1,1,1,1,1,1
"REXO2",2,2,2,2,2,2
"LTA4H",2,2,2,2,2,2
"ANKRD20A4",0,0,0,0,0,0
"DTX2",2,2,2,2,2,2
"CARD19",2,2,2,2,2,2
"KCNK7",2,2,2,2,2,2
"HERC2",2,2,2,2,2,2
"SPRYD7",2,2,2,2,2,2
"BCO2",2,2,2,2,2,2
"C11ORF95",2,2,2,2,2,2
"HAGH",2,2,2,2,2,2
"SMARCB1",2,2,2,2,2,2
"DEGS2",2,2,2,2,2,2
"SRM",2,2,2,2,2,2
"ZNF391",2,2,2,2,2,2
"YARS2",2,2,2,2,2,2
"ATP6V1G1",2,2,2,2,2,2
"TWF2",2,2,2,2,2,2
"MTMR1",2,2,2,2,2,2
"HDDC2",2,2,2,2,2,2
"EPB41",2,2,2,2,2,2
"HNRNPDL",2,2,2,2,2,2
"FZD6",2,2,2,2,2,2
"MRE11",2,2,2,2,2,2
"RSBN1",2,2,2,2,2,2
"CCDC178",2,2,2,2,2,2
"POT1",2,2,2,2,2,2
"EGFL7",2,2,2,2,2,2
"FNTB",2,2,2,2,2,2
"COBL",2,2,2,2,2,2
"METTL12",2,2,2,2,2,2
"CBLB",2,2,2,2,2,2
"RACK1",2,2,2,2,2,2
"APCDD1",2,2,2,2,2,2
"CATSPERZ",0,0,0,0,0,0
"MRAP2",0,0,0,0,0,0
"DSG2",2,2,2,2,2,2
"BCL6B",2,2,2,2,2,2
"BCAM",2,2,2,2,2,2
"ITGAL",2,2,2,2,2,2
"AMBP",0,0,0,0,0,0
"C2ORF70",2,2,2,2,2,2
"SERPINB7",1,1,1,1,1,1
"CCDC171",2,2,2,2,2,2
"PRRG3",2,2,2,2,2,2
"KCND1",2,2,2,2,2,2
"ARRDC5",2,2,2,2,2,2
"APOL1",2,2,2,2,2,2
"PDK3",2,2,2,2,2,2
"MYOF",2,2,2,2,2,2
"ABCC1",2,2,2,2,2,2
"FAM168B",2,2,2,2,2,2
"ZNF473",2,2,2,2,2,2
"ATP13A1",2,2,2,2,2,2
"CEP44",2,2,2,2,2,2
"SERINC5",2,2,2,2,2,2
"MAPK1",2,2,2,2,2,2
"SLC35G3",0,0,0,0,0,0
"ZCCHC6",2,2,2,2,2,2
"CIART",2,2,2,2,2,2
"TRIP10",2,2,2,2,2,2
"ZNF616",2,2,2,2,2,2
"POLR2I",2,2,2,2,2,2
"ARMC3",0,0,0,0,0,0
"CPA4",1,1,1,1,1,1
"RBM20",2,2,2,2,2,2
"FMNL2",2,2,2,2,2,2
"GALNT8",2,2,2,2,2,2
"FAM136A",2,2,2,2,2,2
"CMTM1",2,2,2,2,2,2
"CHAF1A",2,2,2,2,2,2
"NAV1",2,2,2,2,2,2
"FAM135B",0,0,0,0,0,0
"HEXB",2,2,2,2,2,2
"SHANK3",2,2,2,2,2,2
"RIPK1",2,2,2,2,2,2
"CCDC38",2,2,2,2,2,2
"DEPDC4",2,2,2,2,2,2
"FHIT",2,2,2,2,2,2
"MAP4K3",2,2,2,2,2,2
"ZNF254",2,2,2,2,2,2
"LRP8",2,2,2,2,2,2
"AHCYL1",2,2,2,2,2,2
"PPP1CC",2,2,2,2,2,2
"GZMK",0,0,0,0,0,0
"WBP11",2,2,2,2,2,2
"MTRNR2L4",2,2,2,2,2,2
"GPR156",2,2,2,2,2,2
"MRI1",2,2,2,2,2,2
"SNX29",2,2,2,2,2,2
"SLFN5",2,2,2,2,2,2
"IGSF5",0,0,0,0,0,0
"ELOVL3",2,2,2,2,2,2
"ARF5",2,2,2,2,2,2
"TST",2,2,2,2,2,2
"JPT1",2,2,2,2,2,2
"ECHDC3",2,2,2,2,2,2
"ASTN2",2,2,2,2,2,2
"C7ORF72",0,0,0,0,0,0
"SNRPB",2,2,2,2,2,2
"ZNF493",2,2,2,2,2,2
"ATF7IP2",2,2,2,2,2,2
"MLANA",2,2,2,2,2,2
"NAIP",2,2,2,2,2,2
"ZNF560",1,1,1,1,1,1
"ANAPC16",2,2,2,2,2,2
"NYAP1",2,2,2,2,2,2
"S1PR5",2,2,2,2,2,2
"MED19",2,2,2,2,2,2
"KLK11",1,1,1,1,1,1
"SOX18",2,2,2,2,2,2
"MAP2K6",2,2,2,2,2,2
"UBASH3A",0,0,0,0,0,0
"PTGER3",2,2,2,2,2,2
"TLN2",2,2,2,2,2,2
"EXOSC2",2,2,2,2,2,2
"CCDC106",2,2,2,2,2,2
"PIAS2",2,2,2,2,2,2
"AQP11",2,2,2,2,2,2
"RPL7A",2,2,2,2,2,2
"SNX2",2,2,2,2,2,2
"ICA1L",2,2,2,2,2,2
"ADIPOQ",0,0,0,0,0,0
"IGSF23",2,2,2,2,2,2
"FAM234A",2,2,2,2,2,2
"ZNF92",2,2,2,2,2,2
"DCAF1",2,2,2,2,2,2
"SPIRE1",2,2,2,2,2,2
"ZNF705E",2,2,2,2,2,2
"HEYL",2,2,2,2,2,2
"ZNF460",2,2,2,2,2,2
"NUCB2",2,2,2,2,2,2
"MAPK14",2,2,2,2,2,2
"AL691442.1",1,1,1,1,1,1
"G6PC3",2,2,2,2,2,2
"ANLN",2,2,2,2,2,2
"DLL1",2,2,2,2,2,2
"SOX9",2,2,2,2,2,2
"EHHADH",2,2,2,2,2,2
"THAP11",2,2,2,2,2,2
"EFCAB10",2,2,2,2,2,2
"TYR",1,1,1,1,1,1
"SNAP23",2,2,2,2,2,2
"KLK8",1,1,1,1,1,1
"CHRM1",2,2,2,2,2,2
"YIF1B",2,2,2,2,2,2
"HNRNPC",2,2,2,2,2,2
"PDE6B",2,2,2,2,2,2
"PRKAA2",2,2,2,2,2,2
"LRRC9",0,0,0,0,0,0
"CLDN8",2,2,2,2,2,2
"AFG3L2",2,2,2,2,2,2
"AKAP6",2,2,2,2,2,2
"UTP14A",2,2,2,2,2,2
"PAPOLG",2,2,2,2,2,2
"LETM2",2,2,2,2,2,2
"TFIP11",2,2,2,2,2,2
"NAPB",2,2,2,2,2,2
"NIPSNAP2",2,2,2,2,2,2
"C20ORF96",2,2,2,2,2,2
"GP6",2,2,2,2,2,2
"SAP30",2,2,2,2,2,2
"FGF7",0,0,0,0,0,0
"DRGX",1,1,1,1,1,1
"EXOC3L1",2,2,2,2,2,2
"CYFIP1",2,2,2,2,2,2
"SLA",2,2,2,2,2,2
"RGS12",2,2,2,2,2,2
"CITED4",2,2,2,2,2,2
"TRIM25",2,2,2,2,2,2
"CASC3",2,2,2,2,2,2
"MUC4",1,1,1,1,1,1
"SPRYD3",2,2,2,2,2,2
"HSPB8",2,2,2,2,2,2
"RTL8A",2,2,2,2,2,2
"CAMK1G",2,2,2,2,2,2
"PLXNA1",2,2,2,2,2,2
"ADIG",0,0,0,0,0,0
"CNNM2",2,2,2,2,2,2
"SELENOW",2,2,2,2,2,2
"LMOD2",0,0,0,0,0,0
"MORN3",2,2,2,2,2,2
"CALHM1",1,1,1,1,1,1
"CYP3A4",2,2,2,2,2,2
"TMEM102",2,2,2,2,2,2
"GADD45A",2,2,2,2,2,2
"PNPLA4",2,2,2,2,2,2
"RBM4",2,2,2,2,2,2
"YIPF7",2,2,2,2,2,2
"C11ORF68",2,2,2,2,2,2
"TAF4B",2,2,2,2,2,2
"FAM198B",2,2,2,2,2,2
"OCM",2,2,2,2,2,2
"BTBD16",2,2,2,2,2,2
"TCOF1",2,2,2,2,2,2
"DVL3",2,2,2,2,2,2
"METTL15",2,2,2,2,2,2
"IMPG1",2,2,2,2,2,2
"FYB1",2,2,2,2,2,2
"EBI3",2,2,2,2,2,2
"RBM15B",2,2,2,2,2,2
"NBDY",2,2,2,2,2,2
"TH",1,1,1,1,1,1
"C1QL2",1,1,1,1,1,1
"TNNT2",2,2,2,2,2,2
"BTBD18",2,2,2,2,2,2
"CLSTN1",2,2,2,2,2,2
"SLAMF1",0,0,0,0,0,0
"SPIC",0,0,0,0,0,0
"CTLA4",0,0,0,0,0,0
"SH3GL3",1,1,1,1,1,1
"RNASE11",1,1,1,1,1,1
"PROCR",2,2,2,2,2,2
"KCNH8",2,2,2,2,2,2
"ZNF823",2,2,2,2,2,2
"CD8A",2,2,2,2,2,2
"DSN1",2,2,2,2,2,2
"B3GALT6",2,2,2,2,2,2
"F5",1,1,1,1,1,1
"ASTN1",1,1,1,1,1,1
"KIF16B",2,2,2,2,2,2
"PANK1",2,2,2,2,2,2
"SNTA1",2,2,2,2,2,2
"CTRL",2,2,2,2,2,2
"DLX4",2,2,2,2,2,2
"CHST4",2,2,2,2,2,2
"ST6GALNAC2",2,2,2,2,2,2
"DDX24",2,2,2,2,2,2
"MUC3A",2,2,2,2,2,2
"PDCL2",1,1,1,1,1,1
"DOCK3",2,2,2,2,2,2
"LIN7A",2,2,2,2,2,2
"FLRT1",0,0,0,0,0,0
"MKKS",2,2,2,2,2,2
"MAP2K1",2,2,2,2,2,2
"C15ORF61",2,2,2,2,2,2
"SCYL2",2,2,2,2,2,2
"GEN1",2,2,2,2,2,2
"FAM83B",2,2,2,2,2,2
"FECH",2,2,2,2,2,2
"PIWIL2",2,2,2,2,2,2
"FATE1",2,2,2,2,2,2
"SEC11C",2,2,2,2,2,2
"MARCKSL1",2,2,2,2,2,2
"HPRT1",2,2,2,2,2,2
"USP17L7",0,0,0,0,0,0
"SHARPIN",2,2,2,2,2,2
"RASGRF1",1,1,1,1,1,1
"PDGFRB",2,2,2,2,2,2
"PSORS1C1",2,2,2,2,2,2
"CXORF65",0,0,0,0,0,0
"ZBTB7C",2,2,2,2,2,2
"KCNK6",2,2,2,2,2,2
"C20ORF27",2,2,2,2,2,2
"GPR171",2,2,2,2,2,2
"CCDC192",2,2,2,2,2,2
"ZNF763",2,2,2,2,2,2
"RAD23A",2,2,2,2,2,2
"RSPH1",2,2,2,2,2,2
"ZNF347",2,2,2,2,2,2
"SAXO2",2,2,2,2,2,2
"TPRN",2,2,2,2,2,2
"MKLN1",2,2,2,2,2,2
"QPRT",2,2,2,2,2,2
"EIF5",2,2,2,2,2,2
"LRIT2",0,0,0,0,0,0
"SRSF10",2,2,2,2,2,2
"KIAA1217",2,2,2,2,2,2
"RGP1",2,2,2,2,2,2
"DNTTIP2",2,2,2,2,2,2
"KIR3DX1",0,0,0,0,0,0
"DHODH",2,2,2,2,2,2
"STAM2",2,2,2,2,2,2
"TGM3",1,1,1,1,1,1
"BCL2L10",2,2,2,2,2,2
"TIMP3",2,2,2,2,2,2
"SALL2",2,2,2,2,2,2
"OTUD5",2,2,2,2,2,2
"WISP1",1,1,1,1,1,1
"TPST2",2,2,2,2,2,2
"NEURL1",2,2,2,2,2,2
"AL449266.1",2,2,2,2,2,2
"CNKSR1",2,2,2,2,2,2
"MDGA1",2,2,2,2,2,2
"ZMYND15",2,2,2,2,2,2
"EVC2",2,2,2,2,2,2
"PLLP",2,2,2,2,2,2
"PCP4",2,2,2,2,2,2
"GSK3A",2,2,2,2,2,2
"ANAPC13",2,2,2,2,2,2
"SCAMP5",2,2,2,2,2,2
"SYCP3",2,2,2,2,2,2
"PRDX2",2,2,2,2,2,2
"CS",2,2,2,2,2,2
"SCG2",2,2,2,2,2,2
"CLDN11",2,2,2,2,2,2
"ASXL1",2,2,2,2,2,2
"KCTD21",2,2,2,2,2,2
"NSMCE4A",2,2,2,2,2,2
"RPH3A",1,1,1,1,1,1
"ANKRD2",2,2,2,2,2,2
"TBKBP1",2,2,2,2,2,2
"KLHL15",2,2,2,2,2,2
"ZNF853",2,2,2,2,2,2
"SERPINA9",0,0,0,0,0,0
"C6ORF106",2,2,2,2,2,2
"ZNF598",2,2,2,2,2,2
"DOC2B",2,2,2,2,2,2
"PCGF1",2,2,2,2,2,2
"C1GALT1C1",2,2,2,2,2,2
"KIAA1324",0,0,0,0,0,0
"CAV3",0,0,0,0,0,0
"SNRPA",2,2,2,2,2,2
"ABHD8",2,2,2,2,2,2
"CLEC5A",2,2,2,2,2,2
"CARD14",2,2,2,2,2,2
"AQP9",2,2,2,2,2,2
"KPNB1",2,2,2,2,2,2
"LANCL2",2,2,2,2,2,2
"MDH1",2,2,2,2,2,2
"ADAMTS13",2,2,2,2,2,2
"MSX2",2,2,2,2,2,2
"GPRC5C",2,2,2,2,2,2
"C1ORF131",2,2,2,2,2,2
"ARFIP1",2,2,2,2,2,2
"ZNF786",2,2,2,2,2,2
"EXOC6B",2,2,2,2,2,2
"ZSCAN12",2,2,2,2,2,2
"SNX8",2,2,2,2,2,2
"KLHL28",2,2,2,2,2,2
"KCNA3",2,2,2,2,2,2
"TTLL10",2,2,2,2,2,2
"KIF1BP",2,2,2,2,2,2
"TXNDC17",2,2,2,2,2,2
"TMEM161B",2,2,2,2,2,2
"MLN",1,1,1,1,1,1
"CCDC60",2,2,2,2,2,2
"CDK13",2,2,2,2,2,2
"HNRNPF",2,2,2,2,2,2
"CHRFAM7A",2,2,2,2,2,2
"TENM3",2,2,2,2,2,2
"SULT1B1",2,2,2,2,2,2
"ZNF713",2,2,2,2,2,2
"ALDH2",2,2,2,2,2,2
"CPNE8",2,2,2,2,2,2
"PCDHAC1",2,2,2,2,2,2
"LRRC57",2,2,2,2,2,2
"UQCRC1",2,2,2,2,2,2
"ZNF461",2,2,2,2,2,2
"APOBEC2",2,2,2,2,2,2
"DNASE2",2,2,2,2,2,2
"ITGAV",2,2,2,2,2,2
"VPS9D1",2,2,2,2,2,2
"CDIPT",2,2,2,2,2,2
"GON7",2,2,2,2,2,2
"AXL",2,2,2,2,2,2
"USP36",2,2,2,2,2,2
"DYNLL2",2,2,2,2,2,2
"APOE",1,1,1,1,1,1
"KIN",2,2,2,2,2,2
"TSTD3",2,2,2,2,2,2
"GRIN2B",2,2,2,2,2,2
"EMC4",2,2,2,2,2,2
"RBM17",2,2,2,2,2,2
"H3F3A",2,2,2,2,2,2
"TREM2",2,2,2,2,2,2
"ITLN1",2,2,2,2,2,2
"IL1RN",2,2,2,2,2,2
"TRIM38",2,2,2,2,2,2
"ALDH6A1",2,2,2,2,2,2
"CYFIP2",2,2,2,2,2,2
"ADGRL2",2,2,2,2,2,2
"VCX3B",2,2,2,2,2,2
"VAX2",2,2,2,2,2,2
"EPB41L3",2,2,2,2,2,2
"SYF2",2,2,2,2,2,2
"PCDHB7",2,2,2,2,2,2
"MASTL",2,2,2,2,2,2
"ASPRV1",2,2,2,2,2,2
"RDH10",2,2,2,2,2,2
"TCP11L2",2,2,2,2,2,2
"PPM1L",2,2,2,2,2,2
"EIF5A",2,2,2,2,2,2
"EXOSC10",2,2,2,2,2,2
"PLEKHD1",0,0,0,0,0,0
"SEMA5A",2,2,2,2,2,2
"ADGRE2",2,2,2,2,2,2
"RIMS4",2,2,2,2,2,2
"RGS9BP",2,2,2,2,2,2
"UBAP2",2,2,2,2,2,2
"SCN4A",2,2,2,2,2,2
"NKX2-8",2,2,2,2,2,2
"MARF1",2,2,2,2,2,2
"PRRX1",2,2,2,2,2,2
"GPR31",0,0,0,0,0,0
"BLZF1",2,2,2,2,2,2
"SLC40A1",2,2,2,2,2,2
"ZNF768",2,2,2,2,2,2
"BCKDHB",2,2,2,2,2,2
"PLIN2",2,2,2,2,2,2
"NRXN3",2,2,2,2,2,2
"LGSN",0,0,0,0,0,0
"C17ORF47",2,2,2,2,2,2
"ICK",2,2,2,2,2,2
"CAND1",2,2,2,2,2,2
"CRNKL1",2,2,2,2,2,2
"SLC35D1",2,2,2,2,2,2
"PLIN3",2,2,2,2,2,2
"HVCN1",2,2,2,2,2,2
"COMMD5",2,2,2,2,2,2
"MAPK8",2,2,2,2,2,2
"TRIM39",2,2,2,2,2,2
"RAB14",2,2,2,2,2,2
"KCNJ13",0,0,0,0,0,0
"HNRNPA2B1",2,2,2,2,2,2
"MLYCD",2,2,2,2,2,2
"CCDC102A",2,2,2,2,2,2
"CRISPLD1",2,2,2,2,2,2
"FAM217B",2,2,2,2,2,2
"TRIM27",2,2,2,2,2,2
"GDF3",2,2,2,2,2,2
"ZBTB1",2,2,2,2,2,2
"TMEFF1",2,2,2,2,2,2
"COX20",2,2,2,2,2,2
"GOLGA8M",0,0,0,0,0,0
"EFCAB13",2,2,2,2,2,2
"C8ORF33",2,2,2,2,2,2
"MORF4L2",2,2,2,2,2,2
"FABP6",1,1,1,1,1,1
"ECT2L",2,2,2,2,2,2
"KLRC4",0,0,0,0,0,0
"ZRANB1",2,2,2,2,2,2
"RUSC1",2,2,2,2,2,2
"GIPC2",2,2,2,2,2,2
"GPD1",2,2,2,2,2,2
"NCF1",2,2,2,2,2,2
"IRX1",2,2,2,2,2,2
"SLC25A11",2,2,2,2,2,2
"NOVA1",2,2,2,2,2,2
"RASL12",2,2,2,2,2,2
"OLFM3",0,0,0,0,0,0
"VLDLR",2,2,2,2,2,2
"PTGR1",2,2,2,2,2,2
"ARPC1A",2,2,2,2,2,2
"GPC1",2,2,2,2,2,2
"ARL13B",2,2,2,2,2,2
"MTM1",2,2,2,2,2,2
"RABL2A",2,2,2,2,2,2
"PNPLA2",2,2,2,2,2,2
"TMEM60",2,2,2,2,2,2
"SSTR2",2,2,2,2,2,2
"GADD45B",2,2,2,2,2,2
"TUBB6",2,2,2,2,2,2
"ZNF543",2,2,2,2,2,2
"EXOSC1",2,2,2,2,2,2
"PROP1",0,0,0,0,0,0
"SYNGR1",2,2,2,2,2,2
"NAP1L5",2,2,2,2,2,2
"CDKL3",2,2,2,2,2,2
"RNF7",2,2,2,2,2,2
"CYB561A3",2,2,2,2,2,2
"PRPF4",2,2,2,2,2,2
"FNDC9",0,0,0,0,0,0
"FAM174A",2,2,2,2,2,2
"HESX1",2,2,2,2,2,2
"ZNF174",2,2,2,2,2,2
"ROPN1L",2,2,2,2,2,2
"CALML3",1,1,1,1,1,1
"MARVELD1",2,2,2,2,2,2
"TBPL2",2,2,2,2,2,2
"CMYA5",2,2,2,2,2,2
"IL5RA",0,0,0,0,0,0
"RNF17",0,0,0,0,0,0
"C19ORF84",1,1,1,1,1,1
"PRSS38",1,1,1,1,1,1
"PRMT8",1,1,1,1,1,1
"GPR173",2,2,2,2,2,2
"LHFPL4",1,1,1,1,1,1
"RIN2",2,2,2,2,2,2
"ZNF141",2,2,2,2,2,2
"MMP24",2,2,2,2,2,2
"MRGPRX2",1,1,1,1,1,1
"SEC62",2,2,2,2,2,2
"PLPPR5",1,1,1,1,1,1
"CHP1",2,2,2,2,2,2
"CHMP4C",2,2,2,2,2,2
"SUSD2",2,2,2,2,2,2
"NBAS",2,2,2,2,2,2
"ATG7",2,2,2,2,2,2
"PSTK",2,2,2,2,2,2
"PFN1",2,2,2,2,2,2
"IFITM5",0,0,0,0,0,0
"ZNF140",2,2,2,2,2,2
"R3HDM1",2,2,2,2,2,2
"KRBA1",2,2,2,2,2,2
"ATPAF2",2,2,2,2,2,2
"PLA2G2D",0,0,0,0,0,0
"PRDX1",2,2,2,2,2,2
"ASCC1",2,2,2,2,2,2
"NOP58",2,2,2,2,2,2
"PEAK1",2,2,2,2,2,2
"C11ORF70",2,2,2,2,2,2
"GPRASP2",2,2,2,2,2,2
"HHIPL1",2,2,2,2,2,2
"MCOLN3",2,2,2,2,2,2
"ERCC1",2,2,2,2,2,2
"NMB",2,2,2,2,2,2
"KIAA1841",2,2,2,2,2,2
"USP33",2,2,2,2,2,2
"SCRN3",2,2,2,2,2,2
"TRIT1",2,2,2,2,2,2
"HLA-DQB2",1,1,1,1,1,1
"TMEM151B",2,2,2,2,2,2
"CGGBP1",2,2,2,2,2,2
"PLCXD1",2,2,2,2,2,2
"ZNF362",2,2,2,2,2,2
"ZPBP2",0,0,0,0,0,0
"GNRH2",2,2,2,2,2,2
"ERCC8",2,2,2,2,2,2
"LGI4",2,2,2,2,2,2
"IFNLR1",2,2,2,2,2,2
"EIPR1",2,2,2,2,2,2
"PTAR1",2,2,2,2,2,2
"CNTN1",0,0,0,0,0,0
"FAM26D",1,1,1,1,1,1
"FDCSP",0,0,0,0,0,0
"PAPPA2",2,2,2,2,2,2
"CXORF58",2,2,2,2,2,2
"MTERF1",2,2,2,2,2,2
"MAPK11",2,2,2,2,2,2
"KCTD15",2,2,2,2,2,2
"FUCA2",2,2,2,2,2,2
"MYCBP2",2,2,2,2,2,2
"HIVEP1",2,2,2,2,2,2
"C10ORF105",2,2,2,2,2,2
"ZC3H13",2,2,2,2,2,2
